Id,App,Category,Content_Rating,Genres,Android Ver,Rating,Last_Updated
30114651,Keepsafe Photo Vault Hide Private Photos Videos,PHOTOGRAPHY,Everyone,Photography,4.4 and up,4.6,31-Jul-18
56365274,KIM KARDASHIAN HOLLYWOOD,GAME,Teen,Adventure,4.0 and up,4.3,16-Jul-18
77019358,Sight Words PreK to Grade,FAMILY,Everyone,Educational,4.1 and up,4.4,17-Jun-18
20408778,K PLUS,FINANCE,Everyone,Finance,4.2 and up,4.4,26-Jun-18
68988743,Substratum KManager for KKlock,PERSONALIZATION,Everyone,Personalization,7.0 and up,4.5,31-Jul-18
58085248,KDRAMA Amino for KDrama Fans,SOCIAL,Teen,Social,4.0.3 and up,4.6,13-Jul-18
71448001,K keyboard Myanmar,TOOLS,Everyone,Tools,4.1 and up,4.8,17-Mar-18
79640502,Zapzapmath K Math Games,FAMILY,Everyone,Educational,4.1 and up,4.3,13-May-18
67583501,KPOP Amino for KPop Entertainment,SOCIAL,Teen,Social,4.0.3 and up,4.8,13-Jul-18
71083147,KMOJI,FAMILY,Everyone,Entertainment,4.2 and up,4.8,09-May-17
22291528,KChiing VPN Free,TOOLS,Mature 17+,Tools,4.1 and up,3.7,24-Jul-18
85491974,Preschool AllInOne,FAMILY,Everyone,Casual,4.0 and up,4.1,28-Mar-18
97762821,OST,FAMILY,Everyone,Entertainment,4.1 and up,3.7,06-Jul-18
46601851,Kpop Music Quiz Kpop Game,FAMILY,Everyone,Casual,4.1 and up,4.2,08-May-17
96319868,Radio K KUOM,FAMILY,Everyone,Entertainment,4.1 and up,4.5,09-Mar-18
62458441,Math Games for PreK Grade,FAMILY,Everyone,Education,2.2 and up,4.6,13-Jan-14
84533995,PowerDirector Video Editor App K Slow Mo More,VIDEO_PLAYERS,Everyone,Video Players & Editors,4.3 and up,4.5,24-Jul-18
57625070,Fuzzy Numbers PreK Number Foundation,FAMILY,Everyone,Education,4.1 and up,4.7,21-Jul-17
65316134,KOtic Universe,FAMILY,Everyone,Puzzle,4.1 and up,4.9,03-Aug-18
95367871,Magic Tiles TWICE Edition KPop,GAME,Everyone,Music,4.0 and up,4.4,25-Jul-18
43602321,CASE K Math English Science,FAMILY,Everyone,Education,2.2 and up,4.6,01-May-16
20836544,Niche College K and Neighborhood Search,LIFESTYLE,Everyone,Lifestyle,4.4 and up,4,06-Jul-18
28154084,KSpapp the KSpace app,FAMILY,Everyone,Education,4.0.3 and up,4.8,09-Feb-17
81904990,Math Quiz Free Grades K,FAMILY,Everyone,Education,4.0 and up,4.3,03-Feb-15
69327348,K Material unofficial,COMMUNICATION,Teen,Communication,5.0 and up,4.4,27-Mar-17
11207818,Discovery Kds Play Español,FAMILY,Everyone,Entertainment,4.0.3 and up,4.2,03-May-18
93468607,Magic Tiles Blackpink Edition KPop,GAME,Everyone,Music,4.0 and up,4.6,20-Jun-18
23153604,AnnaK Tarot,FAMILY,Mature 17+,Entertainment,4.0.3 and up,4.8,16-Jan-17
96558582,Kpop Music,FAMILY,Everyone,Entertainment,2.3 and up,4,11-Jan-17
75525619,Daily KTalk,FAMILY,Everyone,Education,2.3 and up,4.3,31-Jul-18
96792599,Korean Dungeon KWord,GAME,Everyone 10+,Word,4.1 and up,4.7,17-Nov-17
36427898,Talking Tom Gold Run,GAME,Everyone,Action,4.1 and up,4.6,31-Jul-18
99252755,letgo Buy Sell Used Stuff Cars Real Estate,SHOPPING,Teen,Shopping,4.1 and up,4.5,02-Aug-18
59132674,Leps World,GAME,Everyone 10+,Arcade,4.1 and up,4.3,26-May-18
37508526,LPOINT 엘포인트 포인트 멤버십 적립 사용 모바일 카드 쿠폰 롯데,LIFESTYLE,Everyone,Lifestyle,4.1 and up,4,01-Aug-18
33241246,Love Balls,FAMILY,Everyone,Puzzle,4.1 and up,4.2,31-Jul-18
58244594,SpongeBob Diner Dash,FAMILY,Everyone,Casual,2.3.3 and up,4,22-Aug-13
36050705,Last Day on Earth Survival,GAME,Teen,Action,4.1 and up,4.5,01-Aug-18
95309416,Messenger L SMS MMS,PERSONALIZATION,Everyone,Personalization,2.3 and up,4,12-Jul-18
69264175,Tom Loves Angela,FAMILY,Everyone,Entertainment,4.1 and up,4.1,30-Apr-18
78581417,EXOL,FAMILY,Everyone,Entertainment,2.2 and up,4.6,02-Nov-17
32837176,Lie Detector,FAMILY,Everyone,Simulation,4.0.3 and up,3.1,04-Apr-17
72683814,EXOL Amino for EXO Fans,SOCIAL,Teen,Social,4.0.3 and up,4.9,13-Jul-18
53361078,Calculator L,PRODUCTIVITY,Everyone,Productivity,4.3 and up,4.5,10-May-15
31008107,My Teacher Classroom Play,FAMILY,Everyone,Role Playing,4.1 and up,4,18-Jun-18
42709533,Emoji Android L Keyboard,PRODUCTIVITY,Everyone,Productivity,4.0 and up,4,07-Dec-17
94309529,Lollipop Keyboard L Pro,PERSONALIZATION,Everyone,Personalization,2.3 and up,3.6,06-Jun-16
60435093,French to English Speaking Apprendre l Anglais,FAMILY,Everyone,Education,4.0.3 and up,4.5,27-Apr-18
14155769,Ant Smasher by Best Cool Fun Games,GAME,Everyone,Arcade,4.0.3 and up,4.2,01-Aug-18
52421168,Cheating Tom Genius School,GAME,Everyone,Arcade,4.1 and up,4.3,24-Jul-18
31734193,Clock L,PERSONALIZATION,Everyone,Personalization,4.0 and up,3.9,07-Sep-15
46927566,Dialer theme Droid L,PERSONALIZATION,Mature 17+,Personalization,4.0.3 and up,4.3,02-Apr-16
45904945,SPEED L,SHOPPING,Everyone,Shopping,4.4 and up,4.3,26-Jun-18
89552096,Lie Detector Test Prank,FAMILY,Everyone,Entertainment,4.4 and up,4.4,31-Jul-18
93571032,Xbox,FAMILY,Everyone,Entertainment,4.1 and up,4.3,20-Jun-18
77857231,Je Parle ANGLAIS Apprendre langlais Audio cours,FAMILY,Everyone,Education,4.0.3 and up,4.4,13-Mar-18
99162366,Mobizen Screen Recorder Record Capture Edit,PRODUCTIVITY,Everyone,Productivity,4.4 and up,4.3,31-Jul-18
84837256,MapleStory M,FAMILY,Everyone 10+,Role Playing,4.4 and up,3.5,24-Jul-18
51549484,MFiles,BUSINESS,Everyone,Business,4.4 and up,4.4,26-Jun-18
17085072,M Launcher Marshmallow,PERSONALIZATION,Everyone,Personalization,4.1 and up,4.4,22-Mar-18
93035459,Mobizen Screen Recorder for LG Record Capture,VIDEO_PLAYERS,Everyone,Video Players & Editors,4.4 and up,4.5,26-Apr-18
81894377,MakeupPlus Your Own Virtual Makeup Artist,PHOTOGRAPHY,Everyone,Photography,4.0.3 and up,4.4,03-Aug-18
77111812,MXXMİİ RACİNG,GAME,Everyone,Arcade,4.0 and up,4.4,12-Feb-17
14451990,M Flight,TOOLS,Everyone,Tools,4.0.3 and up,3.9,14-Dec-17
59184533,Macceleration D Car Racing,GAME,Everyone,Racing,4.1 and up,3.9,28-Jun-18
71572435,M,NEWS_AND_MAGAZINES,Everyone,News & Magazines,5.0 and up,4.9,29-May-18
13834270,Super Hero M Craft Run,GAME,Everyone,Arcade,4.0.3 and up,3.7,12-Jul-17
16622673,MSight Pro,VIDEO_PLAYERS,Everyone,Video Players & Editors,4.0 and up,3.3,25-Jul-18
16390834, Im rich,LIFESTYLE,Everyone,Lifestyle,4.4 and up,3.8,11-Mar-18
76030855,Dont Hug Me Im So Scared,GAME,Everyone,Adventure,2.3 and up,3.5,08-Jun-18
38624051,GTSM,TOOLS,Everyone,Tools,1.6 and up,4.2,26-Jan-17
60283929,M star Dialer,COMMUNICATION,Everyone,Communication,2.2 and up,3.5,20-Mar-17
37320701,Im Rich Trump Edition,LIFESTYLE,Everyone,Lifestyle,4.1 and up,3.6,03-May-18
35200326,Im Expecting Pregnancy App,HEALTH_AND_FITNESS,Everyone,Health & Fitness,4.0.3 and up,4.6,30-Mar-18
37044949,Free WiFi Connect,COMMUNICATION,Everyone,Communication,4.1 and up,3.9,31-Mar-18
16903024,M Notifier for M Launcher,TOOLS,Everyone,Tools,4.0 and up,4.2,15-Feb-17
43791855,M Theme Dark Green Icon Pack,PERSONALIZATION,Everyone,Personalization,3.0 and up,4.2,16-Nov-16
66961738,mFaisaa,FINANCE,Everyone,Finance,4.0.3 and up,4,13-Jul-18
17402833,mgo BiH,COMMUNICATION,Everyone,Communication,3.0 and up,3.2,25-Jul-18
43382543,Libre Scan DiabetesM addon,MEDICAL,Everyone,Medical,4.4 and up,2.4,09-Jul-17
97875269,mride your motorcycle app,AUTO_AND_VEHICLES,Everyone,Auto & Vehicles,6.0 and up,4.5,03-Jul-18
74531124,RopenFly,GAME,Everyone,Action,2.3 and up,4.1,29-Jan-18
21987348,N Launcher Nougat Theme,PERSONALIZATION,Everyone,Personalization,4.1 and up,4.2,13-Jun-17
41033168,Dino in CityDinosaur N Police,FAMILY,Teen,Simulation,4.1 and up,3.7,23-May-18
87721774,N Launcher Pro Nougat,PERSONALIZATION,Everyone,Personalization,4.1 and up,4.3,23-Mar-18
61503948,Cops N Robbers FPS Mini Game,GAME,Everyone 10+,Action,4.1 and up,4.2,31-Jul-18
28243492,Cops N Robbers,GAME,Everyone 10+,Adventure,4.1 and up,4.1,02-Jun-18
32091350,Hands n Guns Simulator,FAMILY,Teen,Simulation,4.1 and up,3.9,03-Jul-18
68468636,Hide N Seek Mini Game,GAME,Everyone,Action,4.1 and up,3.8,08-Jul-18
78481344,N Launcher Nougat,PERSONALIZATION,Everyone,Personalization,4.1 and up,4.4,24-May-18
46984492,Cookn Recipe App,LIFESTYLE,Everyone,Lifestyle,4.4 and up,3.4,02-Aug-18
16041620,RopenFly Dusk Till Dawn,GAME,Everyone 10+,Arcade,2.3 and up,4,31-Jan-18
27521129,Tap N Pay,PRODUCTIVITY,Everyone,Productivity,4.1 and up,4.4,31-Jul-18
92536442,NCom Wizard,COMMUNICATION,Everyone,Communication,2.3.3 and up,3.3,21-Sep-17
60862978,DragnBoom,GAME,Everyone 10+,Arcade,4.4 and up,4.8,12-Jan-18
25351106,Traps n Gemstones,GAME,Everyone,Adventure,4.0.3 and up,4.5,17-May-17
84368489,Shop n Save,SHOPPING,Everyone,Shopping,4.1 and up,3.4,13-Mar-18
88608990,Dual NBack Brain game,FAMILY,Everyone,Educational,4.1 and up,4.3,25-May-18
69835495,N Files File Manager Explorer,PRODUCTIVITY,Everyone,Productivity,4.1 and up,4.3,18-Jul-18
40559682,GunsnGlory Zombies Premium,FAMILY,Everyone 10+,Strategy,2.3.3 and up,4.1,15-Jul-16
41360332,Cops N Robbers,GAME,Teen,Adventure,4.1 and up,4,06-Jun-18
28617155,GunsnGlory Premium,FAMILY,Everyone 10+,Strategy,2.3.3 and up,4.4,22-Sep-17
28626252,Madagascar Surf n Slides Free,FAMILY,Everyone,Educational,4.0 and up,3.8,08-Sep-17
82546821,GunsnGlory,FAMILY,Everyone 10+,Strategy,4.0 and up,4.4,09-Feb-18
59816749,Ghostsn Goblins MOBILE,GAME,Everyone,Arcade,4.1 and up,3.8,28-Mar-17
72881148,Mopar Drag N Brag,GAME,Everyone,Racing,4.1 and up,4.2,25-May-15
54672343,Read Unlimitedly Kidsn Books,FAMILY,Everyone,Education,2.3 and up,3.8,16-Feb-18
45825160,Dark Infusion Substratum Theme for Android N O,PERSONALIZATION,Everyone,Personalization,7.0 and up,4.8,03-Aug-18
42453165,Fantastic Chefs Match n Cook,FAMILY,Everyone,Puzzle,4.0.3 and up,4.7,27-Jul-18
39476110,Eatn Park,LIFESTYLE,Everyone,Lifestyle,4.0 and up,3.5,18-Dec-17
57070788,Draw N Guess Multiplayer,GAME,Everyone,Word,4.0.3 and up,3.9,04-Apr-18
58803717,Car Parking Crane N Drifting,FAMILY,Everyone,Simulation,4.0.3 and up,4.2,26-Feb-18
56602277,Lock n Roll Pro Ad Free,GAME,Everyone,Card,2.3.3 and up,4.6,01-Jul-15
21294996,Rock N Cash Casino Slots Free Vegas Slot Games,GAME,Teen,Casino,4.0.3 and up,4.7,27-Jul-18
56423232,Age of Conquest N America,FAMILY,Everyone,Strategy,1.5 and up,4.5,04-Aug-18
20164299,Sketch n go,VIDEO_PLAYERS,Everyone,Video Players & Editors,4.1 and up,3.8,26-Mar-18
13637427,GunsnGlory WW Premium,FAMILY,Everyone 10+,Strategy,4.0 and up,4.5,08-Dec-17
84833780,Rock n Roll Music Quiz Game,GAME,Everyone,Trivia,4.1 and up,3.7,06-Jun-18
92514420,Cook n Learn Smart Kitchen,FAMILY,Everyone,Educational,4.3 and up,3.5,06-Mar-17
80188527,JumpNShoot Attack,GAME,Everyone,Arcade,4.1 and up,4.1,26-May-18
41311633,Ghoulsn Ghosts MOBILE,GAME,Everyone 10+,Arcade,4.1 and up,3.9,18-May-17
65451738,NBack,FAMILY,Everyone,Puzzle,2.1 and up,4.1,15-Feb-16
48884415,Oddworld New n Tasty,GAME,Teen,Action,5.0 and up,4.6,02-Jan-18
30531521,Knights N Squires,FAMILY,Teen,Role Playing,4.0.3 and up,4.4,19-Jun-18
46337165,Planet O Icon Pack,PERSONALIZATION,Everyone,Personalization,4.1 and up,4.6,13-Jun-18
18465143,The NoiseOMeter,FAMILY,Everyone,Entertainment,4.3 and up,4,18-Oct-17
31770750,O Launcher for Android O Oreo Launcher,TOOLS,Everyone,Tools,4.4 and up,4.4,27-Jul-18
95261688,Stand OFood Full,FAMILY,Everyone,Casual,2.3.3 and up,4.4,26-Dec-14
60785990,WiFioMatic,PRODUCTIVITY,Everyone,Productivity,4.1 and up,4,01-Feb-18
66630983,DetectOGromit DOG,FAMILY,Everyone,Entertainment,5.0 and up,3.8,16-Jul-18
88187740,O Shopping,SHOPPING,Everyone,Shopping,4.0.3 and up,3.9,23-Jul-18
39956187,AC Remote for O General NOW FREE,TOOLS,Everyone,Tools,4.2 and up,3.7,30-Jul-18
44834371,ORoute Orienteering,SPORTS,Everyone,Sports,3.0 and up,4.2,27-Dec-17
23092649,DrinkOTron The Drinking Game,GAME,Mature 17+,Card,4.0.3 and up,4.1,31-May-17
65748553,Multiling O Keyboard emoji,PRODUCTIVITY,Everyone,Productivity,2.1 and up,4.3,03-Jul-18
80818972,Google IO,BOOKS_AND_REFERENCE,Everyone,Books & Reference,5.0 and up,4.3,07-May-18
60545980,Prime Key for Nougat Launcher O Launcher KitKat,PERSONALIZATION,Everyone,Personalization,5.1 and up,4.1,20-Aug-17
46154143,OO Launcher for Android O Oreo Launcher,PERSONALIZATION,Everyone,Personalization,4.0 and up,4.4,03-Aug-18
73303014,Band OClock,LIFESTYLE,Everyone,Lifestyle,2.1 and up,3.8,03-Dec-11
99631927,O Launcher,TOOLS,Everyone,Tools,5.0 and up,4.3,22-May-18
64226566,OStar,DATING,Everyone,Dating,4.3 and up,4.4,19-Jul-18
79758224,Verdad o Reto,SOCIAL,Teen,Social,4.1 and up,3.8,10-May-18
16756887,Pixlromatic,PHOTOGRAPHY,Everyone,Photography,2.1 and up,4.5,25-Apr-17
64080010,OLevel Past Papers Solution up to,FAMILY,Everyone,Education,4.0.3 and up,3.8,11-Jun-18
54063900,O Multiple App Cloner Duals APP tarallel,TOOLS,Everyone,Tools,4.1 and up,3.9,15-May-18
44175089,The Maze Runner,GAME,Everyone,Action,2.3 and up,4,14-Sep-15
19334938,PicsArt Photo Studio Collage Maker Pic Editor,PHOTOGRAPHY,Teen,Photography,4.0.3 and up,4.5,31-Jul-18
35381655,P Icon Pack for Pixel,PERSONALIZATION,Everyone,Personalization,4.1 and up,4.4,06-May-18
59151674,Android P Xperia Theme icons,PERSONALIZATION,Everyone,Personalization,6.0 and up,4.6,16-May-18
77820010,PHome for KLWP,PERSONALIZATION,Everyone,Personalization,5.0 and up,5,15-May-18
51760114,Super P Launcher for Android P launcher theme,TOOLS,Everyone,Tools,4.0 and up,4.4,03-Aug-18
76662524,pixiv,SOCIAL,Mature 17+,Social,4.4 and up,4.2,03-Aug-18
43400839,SubEMUI P Pro EMUI X Theme,PERSONALIZATION,Everyone,Personalization,7.0 and up,4,20-Jul-18
51614542,Theme Android P Design for LG V,PERSONALIZATION,Everyone,Personalization,7.0 and up,4.2,26-Apr-18
47067078,Theme Android P for LG G V,PERSONALIZATION,Everyone,Personalization,8.0 and up,4.6,07-Jul-18
60808973,Volume Slider Like Android P Volume Control,TOOLS,Everyone,Tools,4.1 and up,4.1,30-Jun-18
98170800,P Launcher for Android,PERSONALIZATION,Everyone,Personalization,5.0 and up,3.9,01-Jul-18
44444967,Theme Android P Black design for LG V,PERSONALIZATION,Everyone,Personalization,7.0 and up,4.4,06-Apr-18
15927686,P Launcher Theme For Android,PERSONALIZATION,Everyone,Personalization,4.0 and up,3.9,18-May-18
92538067,Theme Android P Black for LG G V,PERSONALIZATION,Everyone,Personalization,7.0 and up,4.6,31-Jul-18
34103306,P Theme for Android P Style Launcher,PERSONALIZATION,Everyone,Personalization,4.1 and up,4.5,13-Apr-18
13071098,Android P,PERSONALIZATION,Everyone,Personalization,4.0.3 and up,3,30-May-18
76831098,Android P Wallpapers,PERSONALIZATION,Everyone,Personalization,4.0.3 and up,3.6,12-Feb-18
36996838,P XPERIA Theme Design For SONY,PERSONALIZATION,Everyone,Personalization,4.4 and up,4.4,28-May-18
55952115,Parallel Space Multiple accounts Two face,PERSONALIZATION,Everyone,Personalization,4.0.3 and up,4.6,03-Aug-18
31372502,P Launcher Android P Launcher Style,TOOLS,Everyone,Tools,4.1 and up,4.3,06-Jul-18
93663134,Android P Style Icon Pack,PERSONALIZATION,Everyone,Personalization,4.1 and up,5,16-Jun-18
56426165,Android P Stock Wallpapers,PERSONALIZATION,Everyone,Personalization,5.0 and up,4.5,01-Aug-18
57866501,GPix Android P Dark EMUI THEME,PERSONALIZATION,Everyone,Personalization,4.4 and up,4.1,25-Mar-18
15871088,GPix Android P EMUI THEME,PERSONALIZATION,Everyone,Personalization,4.4 and up,4.1,13-Mar-18
30622172,AndroidP Mono Grey EMUI Theme,PERSONALIZATION,Everyone,Personalization,4.4 and up,4.5,04-Apr-18
72078193,Materialistic P Wallpapers,PERSONALIZATION,Everyone,Personalization,5.0 and up,4.8,03-Aug-18
55387223,Android P Rotation,TOOLS,Everyone,Tools,5.0 and up,4.5,15-Jul-18
77206660,Android P Launcher launcher,TOOLS,Everyone,Tools,5.0 and up,4,23-Apr-18
21658883,Pixel OreoP Dark White AMOLED UI Icon Pack,PERSONALIZATION,Everyone,Personalization,4.0.3 and up,4.8,21-Jun-18
99394766,pretty Easy privacy pp,COMMUNICATION,Everyone,Communication,5.0 and up,3.7,30-Jul-18
60737036,Q Alerts QAnon Drop Notifications Research,NEWS_AND_MAGAZINES,Mature 17+,News & Magazines,4.1 and up,4.7,26-Jul-18
48675284,The Q Live Trivia Game Network,GAME,Everyone,Trivia,5.0 and up,2.7,03-Aug-18
67904157,Fossil Q,LIFESTYLE,Everyone,Lifestyle,4.4 and up,2.9,01-Aug-18
60822226,Q,FAMILY,Everyone,Puzzle,4.0 and up,4.2,19-Apr-18
17675975,Q Cat Live Wallpaper,PERSONALIZATION,Teen,Personalization,2.3.3 and up,4.2,16-Mar-15
75337863,Fossil Q Legacy,LIFESTYLE,Everyone,Lifestyle,4.4 and up,2.6,19-Sep-17
47674523,Offroad Car Q,FAMILY,Everyone,Simulation,2.3.3 and up,4.1,04-Aug-16
63874894,Qbert Rebooted,GAME,Everyone,Arcade,4.4 and up,4.3,01-Apr-17
61885953,Gun Shoot War Q,GAME,Teen,Arcade,2.3 and up,4.2,01-Mar-17
39165527,FaceQ,FAMILY,Teen,Entertainment,3.0 and up,4.4,16-May-17
74162813,Q Link Wireless Zone,PRODUCTIVITY,Everyone,Productivity,4.4 and up,4,08-Mar-18
90634519,Q Avatar Avatar Maker,COMICS,Everyone,Comics,2.3 and up,4.4,04-Mar-17
86884468,Q downloader download your social media videos,FAMILY,Everyone,Entertainment,4.0.3 and up,4.1,21-Jun-18
27926893,Q Avatar Pro,FAMILY,Teen,Entertainment,2.3 and up,4.8,04-Mar-17
46753622,QSee Plus,VIDEO_PLAYERS,Everyone,Video Players & Editors,4.0.3 and up,2.2,09-Jul-18
76062087,Q Wunder,FAMILY,Everyone,Education,4.1 and up,3.8,30-Jun-18
30224966,QSee QC View,TOOLS,Everyone,Tools,4.0.3 and up,3.1,19-Jan-18
55163107,Leica Q,PHOTOGRAPHY,Everyone,Photography,4.0 and up,3.1,08-May-18
77265563,Q Remote Control,TOOLS,Everyone,Tools,2.3 and up,3.8,12-Jul-14
75236038,QTicketing,MAPS_AND_NAVIGATION,Everyone,Maps & Navigation,4.3 and up,3.8,18-Dec-17
77453290,DJMAX TECHNIKA Q Music Game,GAME,Everyone,Music,4.0.3 and up,4.3,30-Jul-18
43197759,myQ,TOOLS,Everyone,Tools,4.0.3 and up,3.6,23-Jul-18
72117623,QR Code Reader,TOOLS,Everyone,Tools,2.3.3 and up,4,16-Mar-16
69113097,ICQ Video Calls Chat Messenger,COMMUNICATION,Everyone,Communication,4.4 and up,4.4,18-Jul-18
66880999,Q Operator,BUSINESS,Everyone,Business,4.3 and up,4.6,08-Nov-16
89967890,Qslope,TOOLS,Everyone,Tools,4.3 and up,4.5,03-Dec-17
92472535,QTech Companion App,FOOD_AND_DRINK,Everyone,Food & Drink,4.4 and up,1.8,08-Mar-17
58306967,Q Mobile Banking,FINANCE,Everyone,Finance,5.0 and up,4.7,26-Jun-18
91741949,Q Quiz SK,FAMILY,Everyone,Education,2.3 and up,3.9,08-Dec-15
57547811,Big Q Car Service,MAPS_AND_NAVIGATION,Everyone,Maps & Navigation,4.0.3 and up,4.4,15-May-17
25257524,QSee QT View,TOOLS,Everyone,Tools,5.0 and up,3.6,12-Jul-18
85970307,ROBLOX,FAMILY,Everyone 10+,Adventure,4.1 and up,4.5,31-Jul-18
33797651,DataCamp Learn R Python SQL,FAMILY,Everyone,Education,4.1 and up,4.4,01-Aug-18
23291001,R Language Reference Guide,BOOKS_AND_REFERENCE,Everyone,Books & Reference,4.0 and up,3.9,24-Dec-17
98056723,Run R Script Online Statistical Data Analysis,FAMILY,Everyone,Education,2.2 and up,3.9,04-Apr-18
60362622,R Programming Language,FAMILY,Everyone,Education,4.2 and up,3.8,21-Dec-17
84141177,R Physics Puzzle Game,FAMILY,Everyone,Puzzle,4.3 and up,4.2,19-Apr-18
64756765,R Instructor,FAMILY,Everyone,Education,3.0 and up,4.1,21-Feb-14
58249979,GTR R Drift Simulator,FAMILY,Everyone,Simulation,2.3 and up,4.4,31-Oct-17
13561403,Offroad Pickup Truck R,FAMILY,Everyone,Simulation,2.3 and up,4.4,14-Jul-17
88914870,R Programing Offline Tutorial,BOOKS_AND_REFERENCE,Everyone,Books & Reference,4.1 and up,5,15-Mar-18
89964903,Learn R Language Easy Way,FAMILY,Everyone,Education,4.0.3 and up,4.1,24-Sep-17
57984128,R,TOOLS,Everyone,Tools,1.5 and up,4.5,16-Sep-14
48907104,RTYPE II,GAME,Everyone,Arcade,2.3.3 and up,4.3,02-Mar-17
73438656,R Programming Solution,FAMILY,Everyone,Education,4.0 and up,3.9,20-Jun-16
71159616,Learn R Programming Concepts,FAMILY,Everyone,Education,4.0.3 and up,3.5,25-Apr-17
55853354,Car Parking Nissan GTR R Simulator,FAMILY,Everyone,Simulation,4.0 and up,3.2,05-Dec-17
80559770,Rnet for Android,PRODUCTIVITY,Everyone,Productivity,3.1 and up,3.3,07-Aug-13
51940290,R File Manager,TOOLS,Everyone,Tools,4.4 and up,4.8,05-May-18
25138800,RTYPE,GAME,Everyone,Arcade,2.3.3 and up,4.5,27-Feb-17
84392777,R Studio,SHOPPING,Everyone,Shopping,4.0.3 and up,3.7,08-Jul-16
69967214,Day R Premium,FAMILY,Teen,Role Playing,4.0.3 and up,4.8,21-Jun-18
45220301,Join R Community Engagement,SOCIAL,Teen,Social,4.0.3 and up,4.7,31-Jan-17
41902099,R Bank,FINANCE,Everyone,Finance,5.0 and up,4.3,30-May-18
36554319,Elemental Knights R Platinum,FAMILY,Teen,Role Playing,4.1 and up,3.8,01-Aug-18
17772250,Wonder Masters R,FAMILY,Everyone,Role Playing,4.3 and up,4.1,02-Aug-18
80837626,NeonR Red,PERSONALIZATION,Everyone,Personalization,4.0.3 and up,4.7,12-Mar-15
44972598,R Lee Ermeys Official Sound,FAMILY,Mature 17+,Entertainment,2.1 and up,4.2,19-Sep-12
87555939,SHAREit Transfer Share,TOOLS,Everyone,Tools,4.1 and up,4.6,30-Jul-18
21645528,S Launcher for Galaxy TouchWiz,PERSONALIZATION,Everyone,Personalization,4.1 and up,4.2,12-Jun-18
49134379,S Player Lightest and Most Powerful Video Player,TOOLS,Everyone,Tools,2.3 and up,4.6,12-Oct-17
21374173,Offroad Pickup Truck S,FAMILY,Everyone,Simulation,2.3 and up,4.2,10-Oct-17
82754847,S Launcher Pro for Galaxy,PERSONALIZATION,Everyone,Personalization,4.1 and up,4.1,12-Feb-16
51462301,S Photo Editor Collage Maker Photo Collage,PHOTOGRAPHY,Everyone,Photography,4.1 and up,4.4,03-Aug-18
77751956,Stupid Zombies,GAME,Teen,Arcade,4.2 and up,4.5,27-Jun-18
86719989,Smore Earn Cash Rewards,PRODUCTIVITY,Everyone,Productivity,4.2 and up,4.1,23-Jul-18
32104008,PitchBlack S Samsung Substratum Theme For Oreo,PERSONALIZATION,Everyone,Personalization,7.0 and up,4.5,04-Aug-18
98643379,Samsung Smart Switch Mobile,TOOLS,Everyone,Tools,4.0 and up,4.3,18-Jul-18
55002390,S S Launcher Galaxy SS Launcher theme cool,TOOLS,Everyone,Tools,4.1 and up,4.4,06-Jul-18
17897643,Five Nights at Freddys Demo,FAMILY,Teen,Strategy,2.3 and up,4.3,15-Nov-14
68635470,Crime Wars S Andreas,GAME,Teen,Racing,2.3 and up,4.3,12-Apr-17
59133865,S Pen Keeper,TOOLS,Everyone,Tools,4.0.3 and up,3.8,08-Jun-18
72542487,SH Script Runner,PRODUCTIVITY,Everyone,Productivity,4.1 and up,3.9,02-Jan-18
28241782,City Taxi Driver sim Cab simulator Games,FAMILY,Everyone,Simulation,4.1 and up,4.1,12-Jun-18
79501525,Shopping List S PRO,SHOPPING,Everyone,Shopping,4.1 and up,4.8,16-May-18
34533460,Tinder,LIFESTYLE,Mature 17+,Lifestyle,4.4 and up,4,02-Aug-18
45940012,Topbuzz Breaking News Videos Funny GIFs,NEWS_AND_MAGAZINES,Mature 17+,News & Magazines,4.0 and up,4.7,04-Aug-18
70509788,Dino TRex,GAME,Everyone,Arcade,4.1 and up,4,13-Jun-18
85183933,ATT Uverse,FAMILY,Everyone,Entertainment,4.1 and up,3.7,13-Jun-18
27223230,T Uploader,FAMILY,Everyone,Education,4.0 and up,4.1,24-Nov-17
39927604,TMobile DIGITS,COMMUNICATION,Everyone,Communication,4.4 and up,3,15-Feb-18
15331531,DIRECTV Remote App,FAMILY,Everyone,Entertainment,6.0 and up,3,31-Aug-17
55206880,TMobile Tuesdays,LIFESTYLE,Everyone,Lifestyle,5.0 and up,4,13-Jul-18
71737849,ATT Mobile Transfer,PRODUCTIVITY,Everyone,Productivity,4.4 and up,4.6,31-Jul-18
77209452,TMobile Content Transfer,PRODUCTIVITY,Everyone,Productivity,4.0 and up,4.1,25-Jan-18
56677053,I Cant Wake Up,TOOLS,Everyone,Tools,4.0 and up,4.7,25-May-18
78457142,ATT FamilyMap,TOOLS,Everyone,Tools,4.0.3 and up,3.5,24-Oct-17
82051940,TMobile FamilyMode,PARENTING,Everyone,Parenting,4.4 and up,3.1,29-Jun-18
71332523,Portable WiFi hotspot,COMMUNICATION,Everyone,Communication,2.3 and up,3.9,06-May-18
63456108,ATT Call Protect,COMMUNICATION,Everyone,Communication,5.0 and up,4.2,03-May-18
18486606,Dont Starve Pocket Edition,GAME,Teen,Adventure,5.0 and up,4.4,25-Jul-18
